"news_id","source","title","content_text","published_at","url","topic_tags","extracted_at","is_fraud_related"
"1787","РИА Новости","Президент Сейшельских Островов поблагодарил Путина за приглашение в Россию","","2026-04-22T13:36:29Z","https://ria.ru/20260422/putin-2088377900.html","лента новостей","2026-04-23T07:02:34Z",
"1788","РИА Новости","В Перми мать и дочь осудили за поджог офиса ""Единой России""","","2026-04-22T13:30:14Z","https://ria.ru/20260422/sud-2088376903.html","лента новостей","2026-04-23T07:02:34Z",
"1476","РИА Новости","В Сумах прогремел взрыв","","2026-04-02T11:23:36Z","https://ria.ru/20260402/vzryv-2084776268.html","лента новостей","2026-04-23T07:02:34Z",
"1477","РИА Новости","СК расследует удар ВСУ по жилому дому в запорожской Васильевке","","2026-04-02T11:21:37Z","https://ria.ru/20260402/vasilevka-2084775680.html","лента новостей","2026-04-23T07:02:34Z",
"1478","РИА Новости","""Билайн"" предложил меры борьбы с сомнительными абонентами","","2026-04-02T11:15:30Z","https://ria.ru/20260402/bilajn-2084774363.html","лента новостей","2026-04-23T07:02:34Z",
"1479","РИА Новости","""Воинственная ведьма"". Заявление Каллас о России вызвало ярость в Финляндии","","2026-04-02T11:15:21Z","https://ria.ru/20260402/kallas-2084774120.html","лента новостей","2026-04-23T07:02:34Z",
"1480","РИА Новости","Иран не видит результатов усилий посредников по урегулированию в регионе","","2026-04-02T11:15:16Z","https://ria.ru/20260402/iran-2084773913.html","лента новостей","2026-04-23T07:02:34Z",
"1481","РИА Новости","Иран атаковал на Ближнем Востоке объекты промышленности, связанные с США","","2026-04-02T11:13:49Z","https://ria.ru/20260402/iran-2084773481.html","лента новостей","2026-04-23T07:02:34Z",
"1482","РИА Новости","Жителя Запорожской области задержали за шпионаж в пользу ГУР Украины","","2026-04-02T11:08:06Z","https://ria.ru/20260402/shpionazh-2084771568.html","лента новостей","2026-04-23T07:02:34Z",
"1483","РИА Новости","Оппозиция в Молдавии предложила сократить число депутатов","","2026-04-02T11:06:47Z","https://ria.ru/20260402/oppozitsiya-2084771365.html","лента новостей","2026-04-23T07:02:34Z",
"1484","РИА Новости","ВСУ атаковали Белгородскую область более чем 100 беспилотниками за сутки","","2026-04-02T11:04:55Z","https://ria.ru/20260402/vsu-2084770850.html","лента новостей","2026-04-23T07:02:34Z",
"1485","РИА Новости","В Финляндии объяснили дым, из-за которого искали дрон у границы с Россией","","2026-04-02T11:04:31Z","https://ria.ru/20260402/finljandija-2084770695.html","лента новостей","2026-04-23T07:02:34Z",
"1486","РИА Новости","Адвокат курского экс-губернатора попросил дать ему условное наказание","","2026-04-02T11:03:55Z","https://ria.ru/20260402/smirnov-2084770556.html","лента новостей","2026-04-23T07:02:34Z",
"1487","РИА Новости","Очередь за российскими энергоресурсами очень большая, заявил Дмитриев","","2026-04-02T11:01:32Z","https://ria.ru/20260402/dmitriev-2084769726.html","лента новостей","2026-04-23T07:02:34Z",
"1488","РИА Новости","В Кремле отреагировали на предложение о шестидневной рабочей неделе","","2026-04-02T10:58:34Z","https://ria.ru/20260402/peskov-2084768491.html","лента новостей","2026-04-23T07:02:34Z",
"1489","РИА Новости","В Южной Корее набирает популярность ""Карта нищеброда""","","2026-04-02T10:58:32Z","https://ria.ru/20260402/koreja-2084768288.html","лента новостей","2026-04-23T07:02:34Z",
"1490","РИА Новости","СМИ сообщили о взрывах в районе Тегерана","","2026-04-02T10:58:14Z","https://ria.ru/20260402/vzryvy-2084768132.html","лента новостей","2026-04-23T07:02:34Z",
"1491","РИА Новости","Глава МИД Египта подтвердил участие страны в саммите Россия-Африка","","2026-04-02T10:56:33Z","https://ria.ru/20260402/sammit-2084767069.html","лента новостей","2026-04-23T07:02:34Z",
"390","РИА Новости","Экс-посол на Ямайке Поленов рассказал, как называли Фалина","","2026-04-02T10:53:01Z","https://ria.ru/20260402/polenov-2084766237.html","лента новостей","2026-04-23T07:02:34Z",
"391","РИА Новости","Вторую партию нефти загружают для поставки на Кубу","","2026-04-02T10:51:43Z","https://ria.ru/20260402/kuba-2084765953.html","лента новостей","2026-04-23T07:02:34Z",
"392","РИА Новости","У курского экс-губернатора запросили конфискацию более 20 миллионов рублей","","2026-04-02T10:50:09Z","https://ria.ru/20260402/prokuror-2084765737.html","лента новостей","2026-04-23T07:02:34Z",
"393","РИА Новости","Глава РАН назвал влияние вспышек на Солнце на здоровье людей преувеличенным","","2026-04-02T10:48:59Z","https://ria.ru/20260402/zdorove-2084765445.html","лента новостей","2026-04-23T07:02:34Z",
"394","РИА Новости","Кремль не участвует в дискуссиях о шестидневке, заявил Песков","","2026-04-02T10:42:10Z","https://ria.ru/20260402/kreml-2084764426.html","лента новостей","2026-04-23T07:02:34Z",
